B.M.E 1.2
B -1400 -500 100 100 false 0 begin
B 1500 -500 100 100 false 0 end
B -1700 -400 100 100 true 0 d2
B -1700 -500 100 100 true 0 d2
B -1700 -600 100 100 true 0 d2
B -1700 -700 100 100 true 0 d2
B -1700 -200 100 100 true 0 d8
B -1700 -300 100 100 true 0 d2
B -1600 -200 100 100 true 0 d1
B -1500 -200 100 100 true 0 d1
B -1400 -200 100 100 true 0 d1
B -1300 -200 100 100 true 0 d1
B -1200 -200 100 100 true 0 da
B -1700 -800 100 100 true 0 d7
B -1600 -800 100 100 true 0 d1
B -1500 -800 100 100 true 0 d1
B -1400 -800 100 100 true 0 d1
B -1300 -800 100 100 true 0 d1
B -1200 -800 100 100 true 0 d1
B -1100 -800 100 100 true 0 d1
B -1200 -100 100 100 true 0 d2
B -1200 0 100 100 true 0 d2
B -1200 100 100 100 true 0 d2
B -1200 200 100 100 true 0 d2
B -1200 300 100 100 true 0 d2
B -1200 400 100 100 true 0 d2
B -1200 500 100 100 true 0 d2
B -1200 600 100 100 true 0 d8
B -1100 600 100 100 true 0 d1
B -1000 600 100 100 true 0 d1
B -900 600 100 100 true 0 d1
B -800 600 100 100 true 0 d1
B -700 600 100 100 true 0 d1
B -600 600 100 100 true 0 d1
B -500 600 100 100 true 0 d9
B -500 500 100 100 true 0 d2
B -500 400 100 100 true 0 d2
B -500 300 100 100 true 0 d2
B -500 200 100 100 true 0 d2
B -500 100 100 100 true 0 d2
B -500 0 100 100 true 0 d2
B -500 -100 100 100 true 0 d2
B -500 -200 100 100 true 0 d2
B -500 -300 100 100 true 0 d2
B -500 -400 100 100 true 0 d2
B -500 -500 100 100 true 0 d2
B -500 -600 100 100 true 0 d2
B -500 -700 100 100 true 0 d2
B -500 -800 100 100 true 0 d2
B -500 -900 100 100 true 0 d2
B -500 -1000 100 100 true 0 d2
B -500 -1100 100 100 true 0 d7
B -400 -1100 100 100 true 0 d1
B -300 -1100 100 100 true 0 d1
B -200 -1100 100 100 true 0 d1
B -100 -1100 100 100 true 0 da
B 100 -900 100 100 true 0 d1
B 200 -900 100 100 true 0 da
B 200 -800 100 100 true 0 d2
B 200 -700 100 100 true 0 d2
B 200 -600 100 100 true 0 d2
B 200 -500 100 100 true 0 d2
B 0 -900 100 100 true 0 d1
B -100 -900 100 100 true 0 d8
B -100 -1000 100 100 true 0 d2
B 200 -400 100 100 true 0 d2
B 200 -300 100 100 true 0 d2
B 200 -200 100 100 true 0 d2
B 200 -100 100 100 true 0 d2
B 200 0 100 100 true 0 d2
B 200 100 100 100 true 0 d2
B 200 200 100 100 true 0 d2
B 200 300 100 100 true 0 d2
