B.M.E 1.2
B -2500 300 100 100 false 0 begin
B -600 300 100 100 false 0 end
B -2900 0 100 100 true 0 d7
B -2900 100 100 100 true 0 d2
B -2900 200 100 100 true 0 d2
B -2900 300 100 100 true 0 d2
B -2900 400 100 100 true 0 d2
B -2900 500 100 100 true 0 d2
B -2900 600 100 100 true 0 d8
B -2800 600 100 100 true 0 d1
B -2700 600 100 100 true 0 d1
B -2600 600 100 100 true 0 d1
B -2500 600 100 100 true 0 d1
B -2400 600 100 100 true 0 d1
B -2300 600 100 100 true 0 da
B -2800 0 100 100 true 0 d1
B -2700 0 100 100 true 0 d1
B -2600 0 100 100 true 0 d1
B -2500 0 100 100 true 0 d1
B -2400 0 100 100 true 0 d1
B -2300 0 100 100 true 0 d1
B -2300 700 100 100 true 0 d2
B -2300 800 100 100 true 0 d2
B -2300 900 100 100 true 0 d2
B -2300 1000 100 100 true 0 d2
B -2300 1100 100 100 true 0 d2
B -2300 1200 100 100 true 0 d8
B -2200 1200 100 100 true 0 d1
B -2100 1200 100 100 true 0 d1
B -2000 1200 100 100 true 0 d1
B -1900 1200 100 100 true 0 d1
B -1800 1200 100 100 true 0 d1
B -1700 1200 100 100 true 0 d1
B -1600 1200 100 100 true 0 d1
B -2200 0 100 100 true 0 d1
B -2100 0 100 100 true 0 d1
B -2000 0 100 100 true 0 d1
B -1900 0 100 100 true 0 d1
B -1800 0 100 100 true 0 d1
B -1700 0 100 100 true 0 da
B -1700 600 100 100 true 0 d8
B -1700 500 100 100 true 0 d2
B -1700 100 100 100 true 0 d2
B -1700 200 100 100 true 0 d2
B -1700 300 100 100 true 0 d2
B -1700 400 100 100 true 0 d2
B -1600 600 100 100 true 0 d1
B -1500 600 100 100 true 0 d1
B -1400 600 100 100 true 0 d1
B -1300 600 100 100 true 0 d1
B -1200 600 100 100 true 0 d1
B -1100 600 100 100 true 0 d1
B -1000 600 100 100 true 0 d1
B -900 600 100 100 true 0 d9
B -900 500 100 100 true 0 d2
B -900 400 100 100 true 0 d2
B -900 300 100 100 true 0 d2
B -900 200 100 100 true 0 d2
B -900 100 100 100 true 0 d2
B -900 0 100 100 true 0 d7
B -800 0 100 100 true 0 d1
B -700 0 100 100 true 0 d1
B -600 0 100 100 true 0 d1
B -500 0 100 100 true 0 d1
B -400 0 100 100 true 0 d1
B -300 0 100 100 true 0 da
B -300 100 100 100 true 0 d2
B -300 200 100 100 true 0 d2
B -300 300 100 100 true 0 d2
B -300 400 100 100 true 0 d2
B -300 500 100 100 true 0 d2
B -300 600 100 100 true 0 d2
B -300 700 100 100 true 0 d2
B -300 800 100 100 true 0 d2
B -300 900 100 100 true 0 d2
B -300 1000 100 100 true 0 d2
B -300 1100 100 100 true 0 d2
B -1500 1200 100 100 true 0 d1
B -1400 1200 100 100 true 0 d1
B -1300 1200 100 100 true 0 d1
B -1200 1200 100 100 true 0 d1
B -1100 1200 100 100 true 0 d1
B -1000 1200 100 100 true 0 d1
B -900 1200 100 100 true 0 d1
B -800 1200 100 100 true 0 d1
B -700 1200 100 100 true 0 d1
B -600 1200 100 100 true 0 d1
B -500 1200 100 100 true 0 d1
B -400 1200 100 100 true 0 d1
B -300 1200 100 100 true 0 d9
B -1900 200 100 100 false 0 coin
B -500 1000 100 100 false 0 coin
B -2100 1000 100 100 false 0 coin
